Loyalty Number,Segment,Cluster,CLV,CLV_Tier,Churn_Probability,Risk_Tier,Formal_Churn,Behavioral_Churn,Never_Flew,Total_Flights,Activity_Rate,Flights_Trend,Months_Since_Last_Flight_at_cutoff,Redemption_Ratio,Tenure,Salary_Imputed,Card_Enc,Education_Enc,Marital_Enc
557500,New & Volatile,2,4305.81,Standard,0.3418326410053825,Stable,0,0,0,21,0.3333317460393046,15,0.0,0.0123340728299399,2,49606.0,0,2,1
238233,New & Volatile,2,4307.42,Standard,0.3703022912646599,Watch,0,0,0,14,0.4285683673688045,4,0.0,0.0,0,85577.0,0,2,1
979309,Loyal Core,1,4312.77,Standard,0.3415101174634041,Stable,0,0,0,25,0.27999888000448,-7,3.0,0.0079096572297308,4,63654.0,0,2,0
833569,New & Volatile,2,4314.07,Standard,0.693045653735701,High Risk,0,0,0,5,0.3999920001599968,5,1.0,0.0,0,73510.0,0,1,0
120046,New & Volatile,2,4314.17,Standard,0.6732890820846267,High Risk,0,0,0,6,0.3333277778703688,6,0.0,0.0,0,56411.0,0,2,1
717700,Loyal Core,1,4315.79,Standard,0.3097325872667174,Stable,0,0,0,24,0.3333319444502314,-4,1.0,0.0,2,62093.0,0,2,1
245465,Reward Maximizers,3,4319.15,Standard,0.3271448563914508,Stable,0,0,0,21,0.3809505669020623,-3,2.0,0.0375728043032745,2,69818.0,0,4,1
709920,Loyal Core,1,4327.1,Standard,0.3196988949588347,Stable,0,0,0,20,0.3999980000099999,4,1.0,0.0232707872366133,4,82427.0,0,2,1
143784,Loyal Core,1,4330.39,Standard,0.3141777154766795,Stable,0,0,0,26,0.34615251479802,4,1.0,0.0303241997714709,4,76159.0,0,2,1
602176,New & Volatile,2,4330.39,Standard,0.3212202665924573,Stable,1,1,0,14,0.4285683673688045,8,1.0,0.0207029740413172,1,76159.0,0,2,1
870998,New & Volatile,2,4330.39,Standard,0.3098539778586298,Stable,0,0,0,24,0.3749984375065104,6,0.0,0.0151125928751842,1,76159.0,0,2,1
958224,Loyal Core,1,4330.39,Standard,0.3144138546239797,Stable,0,0,0,25,0.31999872000512,7,0.0,0.0109915157376433,2,76159.0,0,2,1
837628,New & Volatile,2,4330.77,Standard,0.3606743811223943,Watch,0,0,0,15,0.3333311111259258,11,0.0,0.0309809013759517,3,60928.0,0,2,1
395460,Loyal Core,1,4330.8,Standard,0.3190436515688262,Stable,0,0,0,26,0.34615251479802,8,0.0,0.024104219866128,4,73510.0,0,1,0
136547,Loyal Core,1,4331.46,Standard,0.387120203267067,Watch,0,0,0,12,0.3333305555787035,-8,4.0,0.0,5,92131.0,0,2,1
166712,Loyal Core,1,4334.06,Standard,0.3051696956205063,Stable,0,0,0,22,0.3636347107513147,-12,0.0,0.0,3,114551.0,0,3,0
217695,Loyal Core,1,4334.06,Standard,0.32545191687762,Stable,0,0,0,24,0.2916654513939525,6,0.0,0.0108114703824003,4,114551.0,0,3,0
263707,Reward Maximizers,3,4334.06,Standard,0.5496203278990502,High Risk,0,0,0,3,0.9999666677777408,1,0.0,0.1254535996512804,3,114551.0,0,3,0
638368,Loyal Core,1,4334.06,Standard,0.3230739573199694,Stable,0,0,0,18,0.3888867284070644,0,0.0,0.0,4,114551.0,0,3,0
695529,Loyal Core,1,4334.06,Standard,0.3159703977637633,Stable,0,0,0,21,0.3809505669020623,3,1.0,0.0278777696669155,5,114551.0,0,3,0
871203,Gone Dark,0,4334.06,Standard,0.9050158967586563,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,114551.0,0,3,0
915571,New & Volatile,2,4334.06,Standard,0.5499893838837829,High Risk,0,0,0,3,0.6666444451851604,-1,5.0,0.0,2,114551.0,0,3,0
642109,Loyal Core,1,4335.35,Standard,0.329999446875566,Stable,0,0,0,22,0.3636347107513147,-4,2.0,0.0172795279131825,3,94908.0,0,2,1
833701,Loyal Core,1,4340.86,Standard,0.3170430661590645,Stable,0,0,0,28,0.3571415816372084,0,0.0,0.0261921568944471,3,73510.0,0,1,0
275442,New & Volatile,2,4349.31,Standard,0.3267426058346863,Stable,0,0,0,18,0.3888867284070644,6,0.0,0.0,1,87262.0,0,2,1
374345,Loyal Core,1,4349.31,Standard,0.3255958241895853,Stable,0,0,0,28,0.3214274234734876,4,1.0,0.0302915645887123,2,87262.0,0,2,1
384825,Loyal Core,1,4349.31,Standard,0.2979153668145203,Stable,0,0,0,24,0.4166649305627893,4,0.0,0.0116939695506,5,87262.0,0,2,1
564650,Loyal Core,1,4349.31,Standard,0.30992446878986,Stable,0,0,0,23,0.3478245746757623,-5,0.0,0.0377121649355668,4,87262.0,0,2,1
277649,Reward Maximizers,3,4358.76,Standard,0.3091370512123645,Stable,0,0,0,21,0.4285693877648202,5,0.0,0.0575699601478401,5,94838.0,0,2,2
732013,Loyal Core,1,4361.37,Standard,0.3077352353294831,Stable,0,0,0,27,0.4074058984966722,-1,0.0,0.0201264828968137,2,90142.0,0,2,1
793318,Loyal Core,1,4362.77,Standard,0.3270916769019792,Stable,0,0,0,27,0.2962951989066707,-9,2.0,0.0260329952517178,1,73510.0,0,1,0
830024,New & Volatile,2,4362.77,Standard,0.3094447625959231,Stable,0,0,0,15,0.399997333351111,7,0.0,0.0,2,73510.0,0,1,0
966117,Reward Maximizers,3,4363.12,Standard,0.4432156038781421,Watch,0,0,0,8,0.499993750078124,-4,4.0,0.0414036584850362,5,71797.0,0,2,2
265836,Reward Maximizers,3,4364.31,Standard,0.3107108537537965,Stable,0,0,0,13,0.4615349112699133,-1,0.0,0.0370824104175544,4,64692.0,0,2,0
474174,Loyal Core,1,4365.26,Standard,0.3291310285382729,Stable,1,1,0,28,0.3571415816372084,-2,0.0,0.0253253928495659,2,218703.0,0,4,1
202299,New & Volatile,2,4373.36,Standard,0.3532419657133409,Watch,0,0,0,18,0.3888867284070644,-4,0.0,0.0,0,245427.0,0,4,1
497467,New & Volatile,2,4373.36,Standard,0.3253246608393309,Stable,0,0,0,25,0.3599985600057599,11,0.0,0.0,2,245427.0,0,4,1
635225,Loyal Core,1,4376.36,Standard,0.301850201516299,Stable,0,0,0,23,0.3478245746757623,-7,0.0,0.0,2,78573.0,0,2,2
980198,New & Volatile,2,4376.36,Standard,0.3868573867299366,Watch,0,0,0,13,0.3076899408466089,-5,0.0,0.0168608580870049,0,78573.0,0,2,2
861924,Loyal Core,1,4377.53,Standard,0.31725263923967,Stable,0,0,0,22,0.3636347107513147,4,1.0,0.0286009840399212,4,73510.0,0,1,0
769731,New & Volatile,2,4381.88,Standard,0.3761465719440992,Watch,0,0,0,17,0.2941159169651943,13,0.0,0.0347972497320179,1,61040.0,0,0,1
207372,Gone Dark,0,4383.15,Standard,0.903487844239582,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,93733.0,0,2,0
639701,Loyal Core,1,4386.28,Standard,0.2989768301033271,Stable,0,0,0,25,0.31999872000512,-11,0.0,0.0318491476275571,5,72027.0,0,3,0
998090,Reward Maximizers,3,4389.28,Standard,0.3094655463878175,Stable,0,0,0,15,0.5333297778014814,-5,0.0,0.0276512052511928,1,51427.0,0,2,1
283747,Loyal Core,1,4389.95,Standard,0.3480053585255039,Stable,0,0,0,16,0.4374972656420897,-10,5.0,0.0154615023724457,1,73510.0,0,1,2
816593,Loyal Core,1,4398.05,Standard,0.3055847812137791,Stable,0,0,0,21,0.3809505669020623,-1,0.0,0.0360711040739875,2,73510.0,0,1,0
440939,New & Volatile,2,4419.12,Standard,0.3274189926384629,Stable,0,0,0,16,0.3749976562646483,0,3.0,0.0,1,68812.0,0,0,1
531201,Gone Dark,0,4419.54,Standard,0.9468075001203228,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,73510.0,0,1,1
585629,Loyal Core,1,4423.69,Standard,0.3139269603011844,Stable,0,0,0,27,0.3333320987700046,-15,0.0,0.0086812204589956,1,73510.0,0,1,0
347932,Loyal Core,1,4425.75,Standard,0.3122166939008098,Stable,0,0,0,26,0.34615251479802,-4,0.0,0.023216800548387,5,78444.0,0,2,1
417886,New & Volatile,2,4425.91,Standard,0.3378053460310237,Stable,0,0,0,28,0.3214274234734876,12,0.0,0.0392243035784642,2,91100.0,0,2,1
203550,Loyal Core,1,4426.1,Standard,0.3104704273369315,Stable,0,0,0,14,0.4285683673688045,2,1.0,0.0,4,53610.0,0,2,1
181825,New & Volatile,2,4428.03,Standard,0.3553651812925842,Watch,0,0,0,22,0.3636347107513147,16,0.0,0.0125121572628022,2,74770.0,0,2,1
261582,Loyal Core,1,4428.03,Standard,0.3148044893120072,Stable,0,0,0,37,0.3243234477744654,7,0.0,0.0205019735514515,5,74770.0,0,2,1
679859,Loyal Core,1,4428.03,Standard,0.4045275797067864,Watch,0,0,0,7,0.5714204082798817,-3,1.0,0.0,3,74770.0,0,2,1
122958,Loyal Core,1,4430.57,Standard,0.3346966121077407,Stable,0,0,0,37,0.3243234477744654,-1,0.0,0.0219178081780487,1,49512.0,0,2,1
274698,Loyal Core,1,4434.41,Standard,0.3195018708519151,Stable,1,1,0,24,0.2916654513939525,-8,2.0,0.0,4,57188.0,0,2,1
652291,Loyal Core,1,4439.9,Standard,0.3190276410378259,Stable,0,0,0,23,0.3478245746757623,5,2.0,0.0247199003357641,4,96749.0,0,2,2
603775,Loyal Core,1,4443.63,Standard,0.3129996584698081,Stable,0,0,0,23,0.3478245746757623,1,0.0,0.0,3,73510.0,0,1,1
948404,Reward Maximizers,3,4447.42,Standard,0.3065938301189217,Stable,0,0,0,16,0.4999968750195311,0,1.0,0.0506317308469778,3,86499.0,0,4,1
605877,New & Volatile,2,4455.84,Standard,0.3099054602299684,Stable,0,0,0,16,0.4374972656420897,4,0.0,0.0238330499828739,1,73510.0,0,1,1
994377,Loyal Core,1,4456.02,Standard,0.3028002995647006,Stable,0,0,0,17,0.411762283751272,5,0.0,0.0,4,53530.0,0,2,0
766927,Loyal Core,1,4457.94,Standard,0.3210468235525564,Stable,0,0,0,28,0.3214274234734876,2,0.0,0.0127829318763925,1,71936.0,0,2,2
702588,New & Volatile,2,4458.11,Standard,0.3028883334734923,Stable,0,0,0,14,0.4999964285969386,0,0.0,0.0,1,94440.0,0,3,2
798248,Loyal Core,1,4458.11,Standard,0.306090602359196,Stable,0,0,0,23,0.304346502841292,3,0.0,0.0236203506056711,5,94440.0,0,3,2
641448,Reward Maximizers,3,4462.45,Standard,0.3192221629510863,Stable,0,0,0,24,0.2916654513939525,10,0.0,0.0589935571687495,2,83194.0,0,2,1
406047,New & Volatile,2,4463.0,Standard,0.3471711662399281,Stable,0,0,0,15,0.4666635555762962,7,0.0,0.0187192117348383,0,73510.0,0,1,0
538902,Gone Dark,0,4463.0,Standard,0.8983066601512498,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,73510.0,0,1,0
909134,New & Volatile,2,4463.0,Standard,0.3211641986077365,Stable,0,0,0,23,0.3478245746757623,5,1.0,0.0349302257662775,1,73510.0,0,1,0
294753,Loyal Core,1,4463.61,Standard,0.3013316929125064,Stable,0,0,0,15,0.5333297778014814,-7,0.0,0.0186364793847177,2,73510.0,0,1,0
520094,New & Volatile,2,4466.98,Standard,0.3541242338916032,Watch,0,0,0,12,0.3333305555787035,6,0.0,0.0231440435670568,1,52881.0,0,2,1
754539,Reward Maximizers,3,4467.71,Standard,0.4419713184126557,Watch,0,0,0,11,0.454541322351615,3,0.0,0.0875320804061585,1,73510.0,0,1,0
189611,Loyal Core,1,4468.22,Standard,0.3337577957201768,Stable,0,0,0,21,0.2857129251765468,-13,3.0,0.0,5,73510.0,0,1,0
971599,Loyal Core,1,4468.51,Standard,0.3419370693874628,Stable,0,0,0,13,0.3076899408466089,1,0.0,0.0348239273916297,4,73510.0,0,1,0
485189,Gone Dark,0,4471.75,Standard,0.9479972751876268,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,73510.0,0,1,0
521384,New & Volatile,2,4472.33,Standard,0.3366240286490254,Stable,0,0,0,21,0.2857129251765468,9,0.0,0.0,1,71069.0,0,2,1
128039,Loyal Core,1,4474.48,Standard,0.3026901866831749,Stable,0,0,0,25,0.3999984000063999,-3,0.0,0.0185601963623178,3,94052.0,0,2,1
565133,Loyal Core,1,4477.45,Standard,0.3265163179801687,Stable,0,0,0,16,0.4999968750195311,8,1.0,0.0,4,62202.0,0,2,2
138746,Loyal Core,1,4479.49,Standard,0.3698054187638903,Watch,0,0,0,15,0.3333311111259258,-3,4.0,0.0330313966285405,5,57020.0,0,0,1
564707,Loyal Core,1,4479.49,Standard,0.3796606314626501,Watch,0,0,0,17,0.2352927335721554,5,4.0,0.018778890540643,4,57020.0,0,0,1
174996,New & Volatile,2,4488.13,Standard,0.304793919495789,Stable,0,0,0,17,0.4705854671443109,5,0.0,0.0,3,73510.0,0,1,0
798854,New & Volatile,2,4491.91,Standard,0.6033507536670577,High Risk,0,0,0,8,0.374995312558593,8,0.0,0.0,0,73510.0,0,1,1
800075,Reward Maximizers,3,4492.23,Standard,0.323800307721955,Stable,0,0,0,26,0.3076911242649067,-4,1.0,0.0644460533098519,1,62621.0,0,0,0
410384,Loyal Core,1,4492.52,Standard,0.2923060941369122,Stable,0,0,0,20,0.3999980000099999,-6,0.0,0.019035621740375,5,73510.0,0,1,0
692304,Loyal Core,1,4492.52,Standard,0.3183078054586977,Stable,0,0,0,31,0.3225796045819207,-7,0.0,0.0232196188465494,1,73510.0,0,1,0
991672,New & Volatile,2,4502.41,Standard,0.3962776416409116,Watch,0,0,0,13,0.384612426058261,9,1.0,0.0267279626517989,0,73510.0,0,1,0
344180,Reward Maximizers,3,4502.67,Standard,0.6580027269497718,High Risk,0,0,0,4,0.7499812504687383,4,1.0,0.0568231353462703,0,73510.0,0,1,0
922388,New & Volatile,2,4505.4,Standard,0.3097303450735455,Stable,0,0,0,15,0.399997333351111,7,1.0,0.0130275534295032,1,91236.0,0,2,1
655743,Loyal Core,1,4505.85,Standard,0.3148527125503023,Stable,0,0,0,26,0.3076911242649067,-6,2.0,0.0124163794536378,4,60806.0,0,0,0
787472,New & Volatile,2,4506.66,Standard,0.6806857129666977,High Risk,0,0,0,3,0.3333222225925802,3,0.0,0.0,0,73510.0,0,1,0
348920,Loyal Core,1,4515.18,Standard,0.3026339440927869,Stable,0,0,0,14,0.4999964285969386,2,1.0,0.0180775627327428,4,95947.0,0,2,1
523394,Loyal Core,1,4515.18,Standard,0.3050251236704981,Stable,0,0,0,24,0.3333319444502314,-6,0.0,0.0217943291766086,3,95947.0,0,2,1
981581,Loyal Core,1,4517.91,Standard,0.3332269334117833,Stable,0,0,0,20,0.3499982500087499,-6,3.0,0.0,4,71398.0,0,0,1
639510,Loyal Core,1,4518.02,Standard,0.2995086570848308,Stable,0,0,0,23,0.3478245746757623,-5,1.0,0.0382257061540449,5,73510.0,0,1,0
744675,Loyal Core,1,4521.19,Standard,0.3101290942495073,Stable,0,0,0,28,0.2499991071460459,-2,0.0,0.0,2,60757.0,0,2,1
289177,Loyal Core,1,4525.28,Standard,0.354220291645506,Watch,0,0,0,13,0.3076899408466089,-9,3.0,0.031607444794535,3,55909.0,0,2,1
357149,Loyal Core,1,4526.13,Standard,0.3026217561097875,Stable,0,0,0,22,0.4090890495952291,-8,0.0,0.0108999852381794,1,73510.0,0,1,1
876207,Loyal Core,1,4526.95,Standard,0.3090996087237608,Stable,0,0,0,28,0.3928557398009293,4,0.0,0.0116112226846841,3,99902.0,0,2,1
224384,Loyal Core,1,4528.74,Standard,0.3299323987597214,Stable,0,0,0,25,0.3999984000063999,7,0.0,0.0278039583986618,4,97789.0,0,2,1
650445,Loyal Core,1,4529.06,Standard,0.3228497173064346,Stable,0,0,0,41,0.2926822129702122,7,0.0,0.0166816599196588,1,79568.0,0,2,1
399982,Loyal Core,1,4529.98,Standard,0.3162757627788701,Stable,0,0,0,19,0.2631565097025805,-1,0.0,0.0,4,73510.0,0,1,0
228984,Reward Maximizers,3,4530.53,Standard,0.2917823805476048,Stable,0,0,0,15,0.4666635555762962,-3,0.0,0.0413600709898921,2,57254.0,0,2,1
221388,Loyal Core,1,4531.37,Standard,0.3089974366283914,Stable,0,0,0,15,0.5333297778014814,-3,0.0,0.0198327036344994,4,73510.0,0,1,1
710053,New & Volatile,2,4531.37,Standard,0.3189472882487474,Stable,0,0,0,22,0.2727260330634861,6,0.0,0.0,1,49253.0,0,2,1
591576,Gone Dark,0,4531.68,Standard,0.9461556424410328,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,73510.0,0,1,0
836475,Loyal Core,1,4540.38,Standard,0.3092358115027239,Stable,0,0,0,24,0.3749984375065104,-2,0.0,0.0,3,75487.0,0,2,1
392235,Reward Maximizers,3,4542.41,Standard,0.313332631266934,Stable,0,0,0,24,0.3333319444502314,2,0.0,0.0629937325083989,4,53768.0,0,2,0
529218,Loyal Core,1,4547.16,Standard,0.3060097772183592,Stable,0,0,0,23,0.3913026465102325,3,1.0,0.0247595609955062,2,73510.0,0,1,0
549132,Reward Maximizers,3,4547.89,Standard,0.6772877246299036,High Risk,0,0,0,7,0.4285653062099113,7,0.0,0.1191722141015172,0,56443.0,0,2,1
234866,Reward Maximizers,3,4558.59,Standard,0.3431703671930234,Stable,0,0,0,13,0.4615349112699133,-7,2.0,0.0744483640827102,3,73510.0,0,1,0
721984,Reward Maximizers,3,4558.97,Standard,0.3683500485298684,Watch,0,0,0,17,0.3529391003582331,3,0.0,0.0571769856373602,0,59500.0,0,2,1
772397,Loyal Core,1,4561.27,Standard,0.3013151833862519,Stable,0,0,0,22,0.3636347107513147,-2,0.0,0.0195488721249854,3,80050.0,0,0,1
344199,Loyal Core,1,4563.87,Standard,0.3030402045038268,Stable,0,0,0,13,0.4615349112699133,3,0.0,0.01932391771109,5,73510.0,0,1,1
909385,Reward Maximizers,3,4564.51,Standard,0.3078127073655117,Stable,0,0,0,14,0.4999964285969386,4,0.0,0.0489024603960769,1,44510.0,0,0,0
211043,Loyal Core,1,4566.12,Standard,0.2943013516213431,Stable,0,0,0,21,0.476188208627578,1,0.0,0.0,5,73510.0,0,1,0
459801,Loyal Core,1,4568.82,Standard,0.3088529241182604,Stable,0,0,0,24,0.3333319444502314,-10,2.0,0.0316232085200457,5,73510.0,0,1,0
958243,New & Volatile,2,4569.88,Standard,0.3583379216262674,Watch,0,0,0,27,0.2592582990433368,11,0.0,0.0507157234099873,0,73510.0,0,1,1
517758,Loyal Core,1,4570.67,Standard,0.3017828818768567,Stable,0,0,0,23,0.3478245746757623,1,0.0,0.0,5,269011.0,0,4,2
712062,New & Volatile,2,4570.67,Standard,0.4265161281742136,Watch,0,0,0,11,0.454541322351615,-5,2.0,0.0,1,269011.0,0,4,2
845945,Loyal Core,1,4571.51,Standard,0.3099472091879922,Stable,0,0,0,28,0.3928557398009293,-8,0.0,0.036034380604654,3,98851.0,0,2,2
324707,Loyal Core,1,4572.04,Standard,0.3034251468979003,Stable,0,0,0,17,0.3529391003582331,1,0.0,0.0184091825207775,4,73510.0,0,1,1
184635,Loyal Core,1,4574.52,Standard,0.3174973270357878,Stable,0,0,0,19,0.3157878116430966,-7,1.0,0.0201522614563656,3,104581.0,0,2,0
947123,Gone Dark,0,4574.92,Standard,0.8987399407195769,High Risk,1,1,0,0,0.0,0,999.0,0.0,0,55985.0,0,2,0
432598,Loyal Core,1,4576.76,Standard,0.3041895058736386,Stable,0,0,0,20,0.3499982500087499,0,0.0,0.0,3,67447.0,0,2,1
524483,Loyal Core,1,4576.76,Standard,0.3199269845264097,Stable,0,0,0,23,0.3478245746757623,-1,1.0,0.0106643185250486,3,67447.0,0,2,1
413445,New & Volatile,2,4582.16,Standard,0.6450661438579699,High Risk,1,1,0,6,0.3333277778703688,6,1.0,0.0,0,68171.0,0,2,2
257575,New & Volatile,2,4582.67,Standard,0.370073161198511,Watch,0,0,0,14,0.3571403061406704,8,1.0,0.0,1,82460.0,0,2,1
352834,New & Volatile,2,4582.69,Standard,0.603865344897554,High Risk,0,0,0,11,0.363633057881292,11,0.0,0.0,0,58212.0,0,0,1
127590,New & Volatile,2,4582.9,Standard,0.3754843409966031,Watch,0,0,0,11,0.545449586821938,7,0.0,0.0,0,80927.0,0,2,1
846374,New & Volatile,2,4583.1,Standard,0.3143489984246572,Stable,0,0,0,19,0.4210504155241288,7,0.0,0.0276838107432384,1,48538.0,0,2,1
130368,Loyal Core,1,4591.63,Standard,0.3132221062463375,Stable,0,0,0,20,0.3499982500087499,4,0.0,0.0130543433178384,4,92859.0,0,2,1
752331,Loyal Core,1,4592.15,Standard,0.2994942192029108,Stable,0,0,0,22,0.4545433884391434,0,0.0,0.0,2,85766.0,0,2,1
986825,Loyal Core,1,4592.15,Standard,0.3566473562807633,Watch,0,0,0,14,0.4285683673688045,-12,4.0,0.0210385877769615,4,85766.0,0,2,1
981343,Loyal Core,1,4594.26,Standard,0.2994684578228055,Stable,0,0,0,23,0.3478245746757623,7,0.0,0.0223922901859628,5,73510.0,0,1,1
101581,Loyal Core,1,4595.46,Standard,0.2993679871374873,Stable,0,0,0,18,0.3888867284070644,6,1.0,0.0227310435426785,5,87781.0,0,2,1
497494,New & Volatile,2,4601.91,Standard,0.3071652700419712,Stable,0,0,0,18,0.3333314814917695,0,0.0,0.0165783687729182,1,59207.0,0,2,1
821379,New & Volatile,2,4601.91,Standard,0.680669111825789,High Risk,1,1,0,7,0.2857102041399408,7,0.0,0.0,0,59207.0,0,2,1
361816,New & Volatile,2,4605.04,Standard,0.3439917351088402,Stable,0,0,0,16,0.3124980468872069,8,1.0,0.0,3,65673.0,0,0,0
734192,Reward Maximizers,3,4605.04,Standard,0.3136530923731481,Stable,0,0,0,19,0.5263130194051611,5,1.0,0.0479197144633872,1,65673.0,0,0,0
774724,Reward Maximizers,3,4605.04,Standard,0.3453748090725905,Stable,0,0,0,15,0.3333311111259258,9,0.0,0.0571415391913409,1,65673.0,0,0,0
906396,New & Volatile,2,4606.27,Standard,0.3325286299523285,Stable,0,0,0,14,0.4285683673688045,10,0.0,0.0,1,73510.0,0,1,0
722976,Loyal Core,1,4617.39,Standard,0.3139547578940013,Stable,0,0,0,14,0.4285683673688045,-8,0.0,0.0,1,53315.0,0,0,1
747304,Reward Maximizers,3,4617.84,Standard,0.5316422903830039,High Risk,0,0,0,4,0.7499812504687383,0,0.0,0.0953475000668078,5,62030.0,0,2,2
613804,Loyal Core,1,4620.39,Standard,0.3019310899402987,Stable,0,0,0,23,0.3478245746757623,-7,1.0,0.0127079356075594,1,73510.0,0,1,0
237105,New & Volatile,2,4624.56,Standard,0.7568968841437639,High Risk,0,0,0,1,0.999900009999,1,0.0,0.0,0,52589.0,0,2,2
395026,Loyal Core,1,4624.62,Standard,0.3140653254708569,Stable,0,0,0,28,0.3214274234734876,10,0.0,0.033698179165387,3,73510.0,0,1,1
894466,Loyal Core,1,4625.55,Standard,0.3064209057066616,Stable,0,0,0,20,0.3999980000099999,-10,1.0,0.0,3,80692.0,0,2,1
610393,Loyal Core,1,4626.8,Standard,0.376416866740228,Watch,0,0,0,10,0.4999950000499995,-2,4.0,0.0,3,90071.0,0,2,2
800726,New & Volatile,2,4626.8,Standard,0.3665313069285789,Watch,0,0,0,18,0.3333314814917695,6,0.0,0.0290250918495753,0,90071.0,0,2,2
111171,New & Volatile,2,4628.28,Standard,0.3091860303063863,Stable,0,0,0,21,0.3809505669020623,11,0.0,0.0,2,73510.0,0,1,0
779434,Loyal Core,1,4633.1,Standard,0.2973524167677542,Stable,0,0,0,16,0.4374972656420897,-2,0.0,0.013301584640358,2,73510.0,0,1,0
203184,Reward Maximizers,3,4633.55,Standard,0.3528371984156876,Watch,0,0,0,13,0.384612426058261,3,1.0,0.0368964911150885,3,53204.0,0,2,1
225077,Loyal Core,1,4636.55,Standard,0.3036909850596197,Stable,0,0,0,20,0.3499982500087499,-10,1.0,0.0,5,123828.0,0,3,1
365816,New & Volatile,2,4636.55,Standard,0.3154140966496481,Stable,0,0,0,21,0.3809505669020623,5,0.0,0.0131340460397329,1,123828.0,0,3,1
781463,New & Volatile,2,4636.55,Standard,0.3063525353541295,Stable,0,0,0,16,0.4999968750195311,4,1.0,0.0189925992335274,2,123828.0,0,3,1
644786,New & Volatile,2,4637.03,Standard,0.3144235754217688,Stable,0,0,0,15,0.399997333351111,7,0.0,0.0153261557300985,2,102899.0,0,2,1
441440,New & Volatile,2,4637.16,Standard,0.366784391204245,Watch,0,0,0,16,0.3749976562646483,0,2.0,0.0,0,50797.0,0,2,0
756791,Loyal Core,1,4639.04,Standard,0.320933827155762,Stable,0,0,0,20,0.2999985000074999,6,2.0,0.0,4,73510.0,0,1,0
401858,Reward Maximizers,3,4644.7,Standard,0.6665780562645884,High Risk,1,1,0,5,0.5999880002399952,5,0.0,0.0577930573380311,0,73510.0,0,1,2
819569,Loyal Core,1,4644.9,Standard,0.314390536754103,Stable,0,0,0,26,0.34615251479802,-2,1.0,0.0116320686839892,2,73510.0,0,1,1
568547,New & Volatile,2,4648.54,Standard,0.3069042512112127,Stable,0,0,0,17,0.3529391003582331,-1,0.0,0.0,1,73510.0,0,1,1
761007,Gone Dark,0,4650.06,Standard,0.9511323413433056,High Risk,0,0,1,0,0.0,0,999.0,0.0,5,128352.0,0,3,0
830931,Loyal Core,1,4652.6,Standard,0.3196710439307667,Stable,0,0,0,27,0.3703689986333384,9,0.0,0.0249323834807581,4,66731.0,0,2,0
437269,New & Volatile,2,4654.84,Standard,0.3074626941841564,Stable,1,1,0,14,0.4999964285969386,0,0.0,0.0242099425974406,1,73510.0,0,1,0
956005,Loyal Core,1,4655.61,Standard,0.3193280961738577,Stable,0,0,0,34,0.3235284602104111,0,0.0,0.0167601325160163,1,96476.0,0,2,2
683361,Gone Dark,0,4656.67,Standard,0.8981042658651137,High Risk,0,0,0,0,0.0,0,999.0,0.0,0,53178.0,0,2,1
370486,Reward Maximizers,3,4657.16,Standard,0.5394811710727454,High Risk,0,0,0,12,0.4166631944733794,12,0.0,0.0526925301221638,0,148510.0,0,4,0
279919,New & Volatile,2,4660.4,Standard,0.3265730434362684,Stable,0,0,0,20,0.2999985000074999,2,2.0,0.0,1,97643.0,0,2,1
635249,Loyal Core,1,4665.13,Standard,0.3048709644843945,Stable,0,0,0,21,0.3809505669020623,9,0.0,0.0173255479489309,3,73510.0,0,1,1
849415,Loyal Core,1,4665.13,Standard,0.3087617285649346,Stable,0,0,0,23,0.3913026465102325,9,0.0,0.0,3,73510.0,0,1,1
334003,Reward Maximizers,3,4668.04,Standard,0.3243179485906197,Stable,0,0,0,12,0.4166631944733794,2,0.0,0.0437978188818734,4,70874.0,0,2,1
256323,Loyal Core,1,4669.23,Standard,0.3027854372155835,Stable,0,0,0,17,0.411762283751272,5,0.0,0.0191667474088795,3,87635.0,0,2,1
612555,New & Volatile,2,4669.23,Standard,0.3099270364468751,Stable,0,0,0,21,0.476188208627578,11,0.0,0.032107781314191,2,87635.0,0,2,1
