Loyalty Number,Male_Enc,Education_Enc,Marital_Enc,Card_Enc,Salary_Imputed,Salary_Was_Imputed,CLV,Tenure,Promo_Enroll,Total_Flights,Total_Distance,Total_Points_Acc,Total_Points_Red,Avg_Flights_Month,Max_Flights_Month,Active_Months,Activity_Rate,Redemption_Ratio,Avg_Distance_Per_Flight,Months_Since_Last_Flight_at_cutoff,Flights_Q1,Flights_Q2,Flights_Q3,Flights_Q4,Flights_H1,Flights_H2,Flights_Trend,Churn,Formal_Churn,Behavioral_Churn,Never_Flew
203809,0,0,1,0,54160.0,False,4165.35,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
705589,0,1,0,0,73510.0,True,4165.99,5,0,27,42659,42659.0,0,2.25,5,9,0.3333320987700046,0.0,1579.9571112699582,0.0,7.0,7.0,5.0,8.0,14,13,-1,0,0,0,0
746060,1,1,1,0,73510.0,True,4167.09,3,0,27,40740,40740.0,421,2.25,5,10,0.3703689986333384,0.010333824225984722,1508.8833004322207,0.0,1.0,8.0,11.0,7.0,9,18,9,0,0,0,0
469718,1,2,1,0,73544.0,False,4167.42,4,0,21,21161,21161.0,584,1.75,6,8,0.38095056690206236,0.027597939475459857,1007.6618682768177,0.0,4.0,3.0,11.0,3.0,7,14,7,0,0,0,0
164429,0,2,0,0,57852.0,False,4169.36,5,0,26,34731,34731.0,890,2.1666666666666665,5,8,0.3076911242649067,0.025625521794288904,1335.8025546055592,1.0,8.0,10.0,5.0,3.0,18,8,-10,0,0,0,0
708373,0,2,0,0,57852.0,False,4169.36,0,0,19,24055,24055.0,0,1.5833333333333333,6,6,0.3157878116430966,0.0,1266.0459681791149,1.0,0.0,8.0,8.0,3.0,8,11,3,0,0,0,0
225088,1,2,1,0,97991.0,False,4170.34,2,0,16,26880,26880.0,0,1.3333333333333333,5,5,0.31249804688720695,0.0,1679.9895000656247,0.0,1.0,0.0,9.0,6.0,1,15,14,0,0,0,0
100214,1,2,1,0,63253.0,False,4170.57,2,0,10,18186,18186.0,861,0.8333333333333334,3,4,0.39999600003999963,0.04734411059417073,1818.5818141818581,0.0,2.0,0.0,2.0,6.0,2,8,6,0,0,0,0
459999,1,2,0,0,53465.0,False,4170.69,0,0,6,10938,10938.0,0,0.5,3,2,0.3333277778703688,0.0,1822.9696171730473,1.0,0.0,0.0,0.0,6.0,0,6,6,0,0,0,0
268128,0,0,1,0,47663.0,False,4177.88,4,0,19,22571,22571.0,992,1.5833333333333333,5,8,0.4210504155241288,0.043950201391386286,1187.9411160993889,1.0,10.0,5.0,1.0,3.0,15,4,-11,0,0,0,0
930584,1,1,0,0,73510.0,True,4185.76,2,0,17,22099,22099.0,468,1.4166666666666667,6,7,0.41176228375127205,0.021177428747104262,1299.9335298027659,0.0,4.0,2.0,7.0,4.0,6,11,5,0,0,0,0
327796,1,1,0,0,73510.0,True,4191.06,0,0,6,13630,13630.0,0,0.5,4,2,0.3333277778703688,0.0,2271.6288061865635,1.0,0.0,0.0,4.0,2.0,0,6,6,0,0,0,0
947467,0,2,1,0,49937.0,False,4196.43,2,0,17,26908,26908.0,0,1.4166666666666667,4,6,0.35293910035823317,0.0,1582.8142187398898,0.0,5.0,3.0,0.0,9.0,8,9,1,0,0,0,0
743510,1,1,0,0,73510.0,True,4196.65,1,0,8,11922,11922.0,0,0.6666666666666666,4,3,0.37499531255859303,0.0,1490.2313721078488,3.0,4.0,0.0,4.0,0.0,4,4,0,0,0,0,0
580324,1,2,1,0,61113.0,False,4198.03,4,0,10,20215,20215.0,1089,0.8333333333333334,3,5,0.4999950000499995,0.053870887687999566,2021.479785202148,1.0,2.0,4.0,2.0,2.0,6,4,-2,0,0,0,0
423324,1,2,2,0,69599.0,False,4200.37,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
101945,1,2,1,0,86098.0,False,4202.66,4,0,19,34441,34441.0,0,1.5833333333333333,5,7,0.36841911358361273,0.0,1812.6746701333152,1.0,4.0,8.0,1.0,6.0,12,7,-5,0,0,0,0
713636,1,4,1,0,48109.0,False,4212.8,3,0,21,29064,29064.0,0,1.75,4,8,0.38095056690206236,0.0,1383.9934095551926,0.0,4.0,3.0,5.0,9.0,7,14,7,0,0,0,0
302509,1,4,1,0,74238.0,False,4213.92,0,0,11,19282,19282.0,0,0.9166666666666666,4,4,0.363633057881292,0.0,1752.893155516768,0.0,0.0,0.0,3.0,8.0,0,11,11,0,0,0,0
789421,0,1,0,0,73510.0,True,4217.86,1,0,15,20138,20138.0,0,1.25,4,7,0.4666635555762962,0.0,1342.524383170779,0.0,1.0,3.0,5.0,6.0,4,11,7,0,0,0,0
404426,0,4,1,0,99696.0,False,4223.27,3,0,10,18661,18661.0,502,0.8333333333333334,3,4,0.39999600003999963,0.02690102338084227,1866.0813391866081,0.0,1.0,3.0,0.0,6.0,4,6,2,0,0,0,0
438023,1,1,1,0,73510.0,True,4228.73,4,0,11,16378,16378.0,0,0.9166666666666666,4,4,0.363633057881292,0.0,1488.89555549495,1.0,6.0,4.0,0.0,1.0,10,1,-9,0,0,0,0
872932,1,0,1,0,72685.0,False,4236.3,2,0,16,23207,23207.0,448,1.3333333333333333,4,7,0.43749726564208974,0.019304520104690307,1450.4284348222823,1.0,4.0,2.0,5.0,5.0,6,10,4,0,0,0,0
407945,0,2,1,0,75108.0,False,4236.47,5,0,24,47018,47018.0,536,2.0,6,10,0.4166649305627893,0.011399889379812223,1959.0751705201228,0.0,3.0,7.0,8.0,6.0,10,14,4,0,0,0,0
211714,0,4,1,0,103572.0,False,4236.84,2,0,27,36945,36945.0,1352,2.25,5,10,0.3703689986333384,0.03659493832292614,1368.3282654508687,0.0,7.0,6.0,8.0,6.0,13,14,1,0,0,0,0
410982,1,3,1,0,132353.0,False,4237.37,0,0,23,32411,32411.0,807,1.9166666666666667,5,7,0.304346502841292,0.02489895398198465,1409.1677862270164,0.0,5.0,3.0,9.0,6.0,8,15,7,0,0,0,0
905213,0,3,1,0,132353.0,False,4237.37,2,0,15,23296,23296.0,1234,1.25,6,4,0.2666648889007407,0.05297046680558694,1553.0563129579136,0.0,4.0,0.0,6.0,5.0,4,11,7,0,0,0,0
147898,0,0,2,0,59849.0,False,4241.64,5,0,20,31656,31656.0,1443,1.6666666666666667,5,7,0.34999825000874996,0.04558377544356907,1582.7920860395698,3.0,9.0,1.0,10.0,0.0,10,10,0,0,0,0,0
530105,1,1,0,0,73510.0,True,4242.69,0,0,1,976,976.0,0,0.08333333333333333,1,1,0.9999000099990001,0.0,975.9024097590241,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0
610946,0,2,1,0,56947.0,False,4244.47,1,0,20,25101,25101.0,1419,1.6666666666666667,4,9,0.44999775001125,0.05653161206114652,1255.043724781376,0.0,5.0,6.0,3.0,6.0,11,9,-2,0,0,0,0
383108,0,2,1,0,64497.0,False,4247.68,5,0,15,16553,16553.0,0,1.25,5,5,0.33333111112592584,0.0,1103.5259764934901,1.0,2.0,0.0,10.0,3.0,2,13,11,0,0,0,0
836343,0,2,1,0,64497.0,False,4247.68,0,0,22,26136,26136.0,559,1.8333333333333333,6,5,0.22727169421957172,0.02138812357901697,1187.9946000245454,0.0,0.0,5.0,10.0,7.0,5,17,12,0,0,0,0
585357,1,1,0,0,73510.0,True,4250.28,1,0,25,36315,36315.0,350,2.0833333333333335,4,11,0.43999824000703996,0.009637890652243176,1452.5941896232416,0.0,6.0,6.0,4.0,9.0,12,13,1,0,0,0,0
784804,0,1,0,0,73510.0,True,4250.28,2,0,7,10894,10894.0,0,0.5833333333333334,3,4,0.5714204082798817,0.0,1556.263481950258,0.0,0.0,3.0,2.0,2.0,3,4,1,0,0,0,0
719633,1,2,2,0,52109.0,False,4250.78,1,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
715764,1,1,0,0,73510.0,True,4253.28,1,0,15,24871,24871.0,1446,1.25,4,6,0.399997333351111,0.05814000217868199,1658.0556129625802,0.0,2.0,5.0,3.0,5.0,7,8,1,0,0,0,0
753473,0,4,0,0,70996.0,False,4254.62,4,0,24,30753,30753.0,0,2.0,6,8,0.33333194445023145,0.0,1281.369660959746,0.0,8.0,1.0,11.0,4.0,9,15,6,0,0,0,0
980856,1,4,0,0,70996.0,False,4254.62,2,0,24,46509,46509.0,0,2.0,6,8,0.33333194445023145,0.0,1937.866925554477,0.0,3.0,8.0,8.0,5.0,11,13,2,0,0,0,0
271660,1,1,1,0,73510.0,True,4270.03,2,0,11,15280,15280.0,0,0.9166666666666666,3,6,0.545449586821938,0.0,1389.0782811065353,3.0,3.0,6.0,2.0,0.0,9,2,-7,0,0,0,0
264936,0,1,0,0,73510.0,True,4272.81,4,0,21,26221,26221.0,0,1.75,5,7,0.3333317460393046,0.0,1248.613101842372,0.0,0.0,9.0,5.0,7.0,9,12,3,0,0,0,0
976513,0,2,1,0,92067.0,False,4273.59,3,0,22,29253,29253.0,692,1.8333333333333333,6,8,0.36363471075131476,0.023655693352286282,1329.6757742010263,0.0,7.0,5.0,6.0,4.0,12,10,-2,0,0,0,0
828776,1,2,1,0,60899.0,False,4274.62,0,0,13,17278,17278.0,0,1.0833333333333333,4,4,0.3076899408466089,0.0,1329.066699486927,0.0,0.0,3.0,4.0,6.0,3,10,7,0,0,0,0
240362,1,2,1,0,58756.0,False,4276.36,3,0,12,21824,21824.0,0,1.0,4,6,0.49999583336805525,0.0,1818.6515112374063,0.0,2.0,0.0,5.0,5.0,2,10,8,0,0,0,0
137845,0,2,1,0,88445.0,False,4277.27,4,0,26,44013,44013.0,0,2.1666666666666665,5,11,0.4230752958642467,0.0,1692.801181533917,0.0,8.0,3.0,5.0,10.0,11,15,4,0,0,0,0
430569,1,2,1,0,87462.0,False,4277.56,1,0,25,37499,37499.0,1026,2.0833333333333335,5,8,0.31999872000512,0.02736072954649263,1499.9540001839994,0.0,4.0,8.0,5.0,8.0,12,13,1,0,0,0,0
625870,0,2,1,0,61809.0,False,4282.95,4,0,20,32197,32197.0,0,1.6666666666666667,5,8,0.39999800000999997,0.0,1609.841950790246,0.0,3.0,7.0,6.0,4.0,10,10,0,0,0,0,0
660554,0,2,1,0,61809.0,False,4282.95,0,0,6,10301,10301.0,723,0.5,5,2,0.3333277778703688,0.07018735976907718,1716.8047199213347,0.0,0.0,0.0,0.0,6.0,0,6,6,0,0,0,0
917630,0,2,1,0,61809.0,False,4282.95,1,0,17,28334,28334.0,0,1.4166666666666667,5,5,0.29411591696519435,0.0,1666.6960782583633,0.0,5.0,4.0,0.0,8.0,9,8,-1,0,0,0,0
717660,1,1,0,0,73510.0,True,4293.01,2,0,9,12665,12665.0,0,0.75,3,5,0.5555493827846357,0.0,1407.2065865934824,4.0,2.0,2.0,5.0,0.0,4,5,1,0,0,0,0
450621,0,2,1,0,77083.0,False,4296.6,2,0,11,13865,13865.0,407,0.9166666666666666,4,6,0.545449586821938,0.02935448951060592,1260.4430868810284,3.0,4.0,2.0,5.0,0.0,6,5,-1,0,0,0,0
939562,0,2,1,0,95467.0,False,4297.02,1,0,26,33523,33523.0,400,2.1666666666666665,6,8,0.3076911242649067,0.011932106279473479,1289.3411948415583,1.0,10.0,8.0,1.0,7.0,18,8,-10,0,0,0,0
135250,1,2,1,0,88089.0,False,4298.66,4,0,18,25739,25739.0,364,1.5,5,6,0.3333314814917695,0.014141963502304037,1429.9365003527757,0.0,4.0,1.0,9.0,4.0,5,13,8,0,0,0,0
714555,1,2,2,0,64387.0,False,4299.84,4,0,26,40243,40243.0,638,2.1666666666666665,6,10,0.3846139053311333,0.01585368880090031,1547.80173922408,0.0,7.0,9.0,5.0,5.0,16,10,-6,0,0,0,0
947868,1,2,1,0,96733.0,False,4300.9,5,0,24,44709,44709.0,441,2.0,5,7,0.2916654513939525,0.009863785792874398,1862.8672380531748,1.0,6.0,7.0,5.0,6.0,13,11,-2,0,0,0,0
228580,1,2,0,0,54643.0,False,4305.79,5,0,15,17355,17355.0,1806,1.25,4,7,0.4666635555762962,0.10406222930531703,1156.9922867180885,0.0,1.0,3.0,4.0,7.0,4,11,7,0,0,0,0
557500,0,2,1,0,49606.0,False,4305.81,2,0,21,26593,26593.0,328,1.75,5,7,0.3333317460393046,0.012334072829939936,1266.327303203318,0.0,1.0,2.0,9.0,9.0,3,18,15,0,0,0,0
238233,1,2,1,0,85577.0,False,4307.42,0,0,14,17926,17926.0,0,1.1666666666666667,3,6,0.4285683673688045,0.0,1280.4194255755317,0.0,0.0,5.0,7.0,2.0,5,9,4,0,0,0,0
979309,1,2,0,0,63654.0,False,4312.77,4,0,25,42859,42859.0,339,2.0833333333333335,7,7,0.27999888000448,0.007909657229730846,1714.3531425874296,3.0,5.0,11.0,9.0,0.0,16,9,-7,0,0,0,0
833569,0,1,0,0,73510.0,True,4314.07,0,0,5,5194,5194.0,0,0.4166666666666667,4,2,0.3999920001599968,0.0,1038.7792244155116,1.0,0.0,0.0,0.0,5.0,0,5,5,0,0,0,0
120046,0,2,1,0,56411.0,False,4314.17,0,0,6,7816,7816.0,0,0.5,4,2,0.3333277778703688,0.0,1302.6449559174014,0.0,0.0,0.0,0.0,6.0,0,6,6,0,0,0,0
717700,0,2,1,0,62093.0,False,4315.79,2,0,24,31173,31173.0,0,2.0,6,8,0.33333194445023145,0.0,1298.8695880433831,1.0,5.0,9.0,6.0,4.0,14,10,-4,0,0,0,0
245465,1,4,1,0,69818.0,False,4319.15,2,0,21,26269,26269.0,987,1.75,6,8,0.38095056690206236,0.037572804303274566,1250.8988052437846,2.0,5.0,7.0,7.0,2.0,12,9,-3,0,0,0,0
709920,0,2,1,0,82427.0,False,4327.1,4,0,20,21744,21744.0,506,1.6666666666666667,6,8,0.39999800000999997,0.023270787236613376,1087.19456402718,1.0,5.0,3.0,8.0,4.0,8,12,4,0,0,0,0
143784,0,2,1,0,76159.0,False,4330.39,4,0,26,38649,38649.0,1172,2.1666666666666665,6,9,0.34615251479802,0.030324199771470932,1486.4942827142972,1.0,4.0,7.0,10.0,5.0,11,15,4,0,0,0,0
602176,0,2,1,0,76159.0,False,4330.39,1,0,14,25890,25890.0,536,1.1666666666666667,4,6,0.4285683673688045,0.02070297404131721,1849.2725051963914,1.0,2.0,1.0,6.0,5.0,3,11,8,1,1,1,0
870998,1,2,1,0,76159.0,False,4330.39,1,0,24,36592,36592.0,553,2.0,4,9,0.3749984375065104,0.015112592875184214,1524.6603139153588,0.0,5.0,4.0,6.0,9.0,9,15,6,0,0,0,0
958224,0,2,1,0,76159.0,False,4330.39,2,0,25,39485,39485.0,434,2.0833333333333335,5,8,0.31999872000512,0.01099151573764337,1579.3936824252703,0.0,2.0,7.0,9.0,7.0,9,16,7,0,0,0,0
837628,1,2,1,0,60928.0,False,4330.77,3,0,15,20787,20787.0,644,1.25,5,5,0.33333111112592584,0.03098090137595179,1385.790761394924,0.0,0.0,2.0,6.0,7.0,2,13,11,0,0,0,0
395460,1,1,0,0,73510.0,True,4330.8,4,0,26,44598,44598.0,1075,2.1666666666666665,5,9,0.34615251479802,0.024104219866128034,1715.3010949957884,0.0,6.0,3.0,11.0,6.0,9,17,8,0,0,0,0
136547,0,2,1,0,92131.0,False,4331.46,5,0,12,11153,11153.0,0,1.0,5,4,0.3333305555787035,0.0,929.4089215923201,4.0,2.0,8.0,2.0,0.0,10,2,-8,0,0,0,0
166712,1,3,0,0,114551.0,False,4334.06,3,0,22,31140,31140.0,0,1.8333333333333333,4,8,0.36363471075131476,0.0,1415.4481115994927,0.0,7.0,10.0,0.0,5.0,17,5,-12,0,0,0,0
217695,1,3,0,0,114551.0,False,4334.06,4,0,24,40975,40975.0,443,2.0,6,7,0.2916654513939525,0.010811470382400316,1707.2845529810293,0.0,3.0,6.0,6.0,9.0,9,15,6,0,0,0,0
263707,0,3,0,0,114551.0,False,4334.06,3,0,3,3858,3858.0,484,0.25,1,3,0.9999666677777407,0.12545359965128045,1285.9571347621745,0.0,0.0,1.0,1.0,1.0,1,2,1,0,0,0,0
638368,1,3,0,0,114551.0,False,4334.06,4,0,18,25102,25102.0,0,1.5,6,7,0.3888867284070644,0.0,1394.547808067733,0.0,0.0,9.0,4.0,5.0,9,9,0,0,0,0,0
695529,1,3,0,0,114551.0,False,4334.06,5,0,21,25002,25002.0,697,1.75,6,8,0.38095056690206236,0.027877769666915568,1190.5657592106704,1.0,6.0,3.0,11.0,1.0,9,12,3,0,0,0,0
871203,1,3,0,0,114551.0,False,4334.06,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
915571,1,3,0,0,114551.0,False,4334.06,2,0,3,5803,5803.0,0,0.25,2,2,0.6666444451851604,0.0,1934.2688577047431,5.0,0.0,2.0,1.0,0.0,2,1,-1,0,0,0,0
642109,1,2,1,0,94908.0,False,4335.35,3,0,22,28473,28473.0,492,1.8333333333333333,5,8,0.36363471075131476,0.017279527913182567,1294.2213899027731,2.0,5.0,8.0,7.0,2.0,13,9,-4,0,0,0,0
833701,1,1,0,0,73510.0,True,4340.86,3,0,28,41081,41081.0,1076,2.3333333333333335,6,10,0.35714158163720844,0.026192156894447174,1467.173331523816,0.0,4.0,10.0,8.0,6.0,14,14,0,0,0,0,0
275442,1,2,1,0,87262.0,False,4349.31,1,0,18,27927,27927.0,0,1.5,4,7,0.3888867284070644,0.0,1551.491380603441,0.0,6.0,0.0,8.0,4.0,6,12,6,0,0,0,0
374345,0,2,1,0,87262.0,False,4349.31,2,0,28,44930,44930.0,1361,2.3333333333333335,5,9,0.3214274234734876,0.0302915645887123,1604.6371262959776,1.0,2.0,10.0,10.0,6.0,12,16,4,0,0,0,0
384825,0,2,1,0,87262.0,False,4349.31,5,0,24,39251,39251.0,459,2.0,4,10,0.4166649305627893,0.011693969550600062,1635.4515189520043,0.0,5.0,5.0,6.0,8.0,10,14,4,0,0,0,0
564650,1,2,1,0,87262.0,False,4349.31,4,0,23,36646,36646.0,1382,1.9166666666666667,6,8,0.3478245746757623,0.03771216493556687,1593.2974204459981,0.0,5.0,9.0,4.0,5.0,14,9,-5,0,0,0,0
277649,1,2,2,0,94838.0,False,4358.76,5,0,21,22477,22477.0,1294,1.75,6,9,0.4285693877648202,0.05756996014784019,1070.328236532207,0.0,5.0,3.0,8.0,5.0,8,13,5,0,0,0,0
732013,0,2,1,0,90142.0,False,4361.37,2,0,27,43326,43326.0,872,2.25,4,11,0.40740589849667225,0.020126482896813732,1604.6607234788019,0.0,4.0,10.0,5.0,8.0,14,13,-1,0,0,0,0
793318,1,1,0,0,73510.0,True,4362.77,1,0,27,46249,46249.0,1204,2.25,5,8,0.2962951989066707,0.026032995251717886,1712.9195817793268,2.0,12.0,6.0,5.0,4.0,18,9,-9,0,0,0,0
830024,0,1,0,0,73510.0,True,4362.77,2,0,15,23294,23294.0,0,1.25,4,6,0.399997333351111,0.0,1552.9229805134632,0.0,1.0,3.0,4.0,7.0,4,11,7,0,0,0,0
966117,1,2,2,0,71797.0,False,4363.12,5,0,8,9347,9347.0,387,0.6666666666666666,3,4,0.499993750078124,0.041403658485036285,1168.3603954950563,4.0,5.0,1.0,2.0,0.0,6,2,-4,0,0,0,0
265836,0,2,0,0,64692.0,False,4364.31,4,0,13,21223,21223.0,787,1.0833333333333333,3,6,0.4615349112699133,0.03708241041755449,1632.5259036468951,0.0,2.0,5.0,3.0,3.0,7,6,-1,0,0,0,0
474174,0,4,1,0,218703.0,False,4365.26,2,0,28,32576,32576.0,825,2.3333333333333335,5,10,0.35714158163720844,0.025325392849565958,1163.4244163413703,0.0,5.0,10.0,10.0,3.0,15,13,-2,1,1,1,0
202299,0,4,1,0,245427.0,False,4373.36,0,0,18,24171,24171.0,0,1.5,6,7,0.3888867284070644,0.0,1342.8258731895935,0.0,0.0,11.0,3.0,4.0,11,7,-4,0,0,0,0
497467,0,4,1,0,245427.0,False,4373.36,2,0,25,40483,40483.0,0,2.0833333333333335,5,9,0.35999856000575997,0.0,1619.313522745909,0.0,2.0,5.0,11.0,7.0,7,18,11,0,0,0,0
635225,0,2,2,0,78573.0,False,4376.36,2,0,23,34962,34962.0,0,1.9166666666666667,4,8,0.3478245746757623,0.0,1520.0803474767501,0.0,8.0,7.0,2.0,6.0,15,8,-7,0,0,0,0
980198,0,2,2,0,78573.0,False,4376.36,0,0,13,25147,25147.0,424,1.0833333333333333,6,4,0.3076899408466089,0.01686085808700498,1934.3697356174184,0.0,0.0,9.0,3.0,1.0,9,4,-5,0,0,0,0
861924,1,1,0,0,73510.0,True,4377.53,4,0,22,35768,35768.0,1023,1.8333333333333333,5,8,0.36363471075131476,0.028600984039921205,1625.8107917691284,1.0,5.0,4.0,10.0,3.0,9,13,4,0,0,0,0
769731,0,0,1,0,61040.0,False,4381.88,1,0,17,21381,21381.0,744,1.4166666666666667,5,5,0.29411591696519435,0.034797249732017914,1257.698484126564,0.0,0.0,2.0,5.0,10.0,2,15,13,0,0,0,0
207372,1,2,0,0,93733.0,False,4383.15,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
639701,0,3,0,0,72027.0,False,4386.28,5,0,25,34789,34789.0,1108,2.0833333333333335,4,8,0.31999872000512,0.03184914762755714,1391.5544337822648,0.0,7.0,11.0,3.0,4.0,18,7,-11,0,0,0,0
998090,1,2,1,0,51427.0,False,4389.28,1,0,15,25677,25677.0,710,1.25,3,8,0.5333297778014814,0.027651205251192874,1711.7885880760796,0.0,6.0,4.0,3.0,2.0,10,5,-5,0,0,0,0
283747,1,1,2,0,73510.0,True,4389.95,1,0,16,32015,32015.0,495,1.3333333333333333,5,7,0.43749726564208974,0.01546150237244572,2000.9249942187862,5.0,9.0,4.0,3.0,0.0,13,3,-10,0,0,0,0
816593,1,1,0,0,73510.0,True,4398.05,2,0,21,30828,30828.0,1112,1.75,5,8,0.38095056690206236,0.036071104073987593,1467.9930095570974,0.0,3.0,8.0,2.0,8.0,11,10,-1,0,0,0,0
440939,0,0,1,0,68812.0,False,4419.12,1,0,16,25034,25034.0,0,1.3333333333333333,6,6,0.37499765626464837,0.0,1564.6152211548679,3.0,3.0,5.0,8.0,0.0,8,8,0,0,0,0,0
531201,0,1,1,0,73510.0,True,4419.54,5,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1
585629,1,1,0,0,73510.0,True,4423.69,1,0,27,46998,46998.0,408,2.25,6,9,0.3333320987700046,0.008681220458995659,1740.660219776964,0.0,10.0,11.0,1.0,5.0,21,6,-15,0,0,0,0
347932,1,2,1,0,78444.0,False,4425.75,5,0,26,48284,48284.0,1121,2.1666666666666665,5,9,0.34615251479802,0.023216800548387043,1857.0697805008442,0.0,6.0,9.0,5.0,6.0,15,11,-4,0,0,0,0
417886,0,2,1,0,91100.0,False,4425.91,2,0,28,36406,36406.0,1428,2.3333333333333335,5,9,0.3214274234734876,0.03922430357846426,1300.2096421084211,0.0,7.0,1.0,9.0,11.0,8,20,12,0,0,0,0
203550,1,2,1,0,53610.0,False,4426.1,4,0,14,20813,20813.0,0,1.1666666666666667,5,6,0.4285683673688045,0.0,1486.6322383411548,1.0,1.0,5.0,6.0,2.0,6,8,2,0,0,0,0
181825,0,2,1,0,74770.0,False,4428.03,2,0,22,38043,38043.0,476,1.8333333333333333,5,8,0.36363471075131476,0.012512157262802205,1729.2194126390334,0.0,3.0,0.0,9.0,10.0,3,19,16,0,0,0,0
261582,1,2,1,0,74770.0,False,4428.03,5,0,37,60043,60043.0,1231,3.0833333333333335,5,12,0.3243234477744654,0.020501973551451506,1622.779397893519,0.0,6.0,9.0,14.0,8.0,15,22,7,0,0,0,0
679859,0,2,1,0,74770.0,False,4428.03,3,0,7,11780,11780.0,0,0.5833333333333334,3,4,0.5714204082798817,0.0,1682.8331023842518,1.0,4.0,1.0,0.0,2.0,5,2,-3,0,0,0,0
122958,1,2,1,0,49512.0,False,4430.57,1,0,37,53290,53290.0,1168,3.0833333333333335,5,12,0.3243234477744654,0.021917808178048774,1440.2663776584386,0.0,8.0,11.0,8.0,10.0,19,18,-1,0,0,0,0
274698,1,2,1,0,57188.0,False,4434.41,4,0,24,38881,38881.0,0,2.0,5,7,0.2916654513939525,0.0,1620.0349165211812,2.0,8.0,8.0,5.0,3.0,16,8,-8,1,1,1,0
652291,0,2,2,0,96749.0,False,4439.9,4,0,23,33738,33738.0,834,1.9166666666666667,5,8,0.3478245746757623,0.024719900335764124,1466.8631875513586,2.0,5.0,4.0,10.0,4.0,9,14,5,0,0,0,0
603775,1,1,1,0,73510.0,True,4443.63,3,0,23,27453,27453.0,0,1.9166666666666667,5,8,0.3478245746757623,0.0,1193.6035060717127,0.0,5.0,6.0,7.0,5.0,11,12,1,0,0,0,0
948404,0,4,1,0,86499.0,False,4447.42,3,0,16,21449,21449.0,1086,1.3333333333333333,3,8,0.49999687501953116,0.0506317308469778,1340.5541215367405,1.0,3.0,5.0,2.0,6.0,8,8,0,0,0,0,0
605877,0,1,1,0,73510.0,True,4455.84,1,0,16,25301,25301.0,603,1.3333333333333333,5,7,0.43749726564208974,0.023833049982873996,1581.3026168586446,0.0,4.0,2.0,8.0,2.0,6,10,4,0,0,0,0
994377,0,2,0,0,53530.0,False,4456.02,4,0,17,33850,33850.0,0,1.4166666666666667,6,7,0.41176228375127205,0.0,1991.1647578543657,0.0,4.0,2.0,6.0,5.0,6,11,5,0,0,0,0
766927,1,2,2,0,71936.0,False,4457.94,1,0,28,33091,33091.0,423,2.3333333333333335,6,9,0.3214274234734876,0.01278293187639258,1181.8172077956865,0.0,3.0,10.0,12.0,3.0,13,15,2,0,0,0,0
702588,1,3,2,0,94440.0,False,4458.11,1,0,14,21561,21561.0,0,1.1666666666666667,3,7,0.4999964285969386,0.0,1540.0604281397991,0.0,5.0,2.0,2.0,5.0,7,7,0,0,0,0,0
798248,0,3,2,0,94440.0,False,4458.11,5,0,23,37129,37129.0,877,1.9166666666666667,6,7,0.304346502841292,0.023620350605671175,1614.2973291420471,0.0,1.0,9.0,3.0,10.0,10,13,3,0,0,0,0
641448,1,2,1,0,83194.0,False,4462.45,2,0,24,28715,28715.0,1694,2.0,5,7,0.2916654513939525,0.05899355716874958,1196.4533481110495,0.0,3.0,4.0,9.0,8.0,7,17,10,0,0,0,0
406047,0,1,0,0,73510.0,True,4463.0,0,0,15,21315,21315.0,399,1.25,4,7,0.4666635555762962,0.01871921173483832,1420.9905267298218,0.0,2.0,2.0,8.0,3.0,4,11,7,0,0,0,0
538902,0,1,0,0,73510.0,True,4463.0,0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
909134,1,1,0,0,73510.0,True,4463.0,1,0,23,34755,34755.0,1214,1.9166666666666667,6,8,0.3478245746757623,0.034930225766277585,1511.0803866070148,1.0,6.0,3.0,12.0,2.0,9,14,5,0,0,0,0
294753,0,1,0,0,73510.0,True,4463.61,2,0,15,27473,27473.0,512,1.25,3,8,0.5333297778014814,0.018636479384717797,1831.521123192512,0.0,4.0,7.0,0.0,4.0,11,4,-7,0,0,0,0
520094,0,2,1,0,52881.0,False,4466.98,1,0,12,21431,21431.0,496,1.0,6,4,0.3333305555787035,0.023144043567056863,1785.9017841517987,0.0,3.0,0.0,6.0,3.0,3,9,6,0,0,0,0
