Loyalty Number,CLV,Churn_Probability,Risk_Tier,Churn_x,Segment_ID,Segment_Name
384269,4745.18,0.055343278,Low,0,1,Frequent Flyers
791852,4745.18,0.013087053,Low,0,0,Emerging Loyalists
372183,4745.68,0.003448784,Low,0,1,Frequent Flyers
481857,4746.76,0.00726109,Low,0,1,Frequent Flyers
411523,4747.73,0.0004202708,Low,0,1,Frequent Flyers
765252,4749.13,0.0049497355,Low,0,1,Frequent Flyers
539358,4755.19,0.006414163,Low,0,1,Frequent Flyers
697837,4755.19,0.002049021,Low,0,1,Frequent Flyers
410921,4755.72,0.00079360657,Low,0,1,Frequent Flyers
826304,4758.19,0.0011201911,Low,0,1,Frequent Flyers
200077,4759.66,0.001356396,Low,0,0,Emerging Loyalists
597897,4759.66,0.00060043053,Low,0,0,Emerging Loyalists
119408,4760.94,0.00045063056,Low,0,0,Emerging Loyalists
241167,4762.59,0.004990647,Low,0,1,Frequent Flyers
159275,4763.33,0.0028428328,Low,0,1,Frequent Flyers
615439,4763.33,0.0010554162,Low,0,1,Frequent Flyers
458697,4764.19,0.035414785,Low,0,1,Frequent Flyers
620465,4764.19,0.0023051405,Low,0,1,Frequent Flyers
654578,4764.86,0.0021825233,Low,0,1,Frequent Flyers
432451,4766.37,0.0029393462,Low,0,1,Frequent Flyers
251116,4766.65,0.99975365,High,1,2,At-Risk Inactives
381786,4766.94,0.002382082,Low,0,0,Emerging Loyalists
440967,4766.94,0.00011964272,Low,0,0,Emerging Loyalists
368292,4770.26,0.9998553,High,1,2,At-Risk Inactives
493677,4770.55,0.004050945,Low,0,1,Frequent Flyers
850418,4770.55,0.003690312,Low,0,1,Frequent Flyers
406574,4772.94,0.035123177,Low,0,1,Frequent Flyers
532925,4773.66,0.99992573,High,1,2,At-Risk Inactives
119837,4774.75,0.012843818,Low,0,1,Frequent Flyers
546039,4775.48,0.0015493998,Low,0,1,Frequent Flyers
950914,4775.48,0.0006341566,Low,0,0,Emerging Loyalists
387129,4776.19,0.0006813159,Low,0,1,Frequent Flyers
876006,4779.89,0.0019040195,Low,0,1,Frequent Flyers
230311,4781.82,0.005081276,Low,0,1,Frequent Flyers
955991,4782.35,0.010497414,Low,0,1,Frequent Flyers
279409,4784.42,0.0015978942,Low,0,1,Frequent Flyers
293531,4784.77,0.005156738,Low,0,1,Frequent Flyers
886127,4784.77,0.39426732,Low,0,1,Frequent Flyers
536021,4784.96,0.0011630761,Low,0,0,Emerging Loyalists
579005,4786.01,0.003056128,Low,0,1,Frequent Flyers
758372,4786.05,0.0008779014,Low,0,0,Emerging Loyalists
605505,4787.47,0.00218115,Low,0,1,Frequent Flyers
413185,4792.51,0.00019303751,Low,0,1,Frequent Flyers
715462,4792.83,0.09247642,Low,0,1,Frequent Flyers
739933,4794.12,0.0002753689,Low,0,1,Frequent Flyers
675106,4794.48,0.0033839375,Low,0,1,Frequent Flyers
767728,4795.39,0.0042507485,Low,0,0,Emerging Loyalists
244032,4798.24,0.015254237,Low,0,1,Frequent Flyers
583648,4803.24,0.0005385138,Low,0,0,Emerging Loyalists
250380,4803.78,0.0048293527,Low,0,0,Emerging Loyalists
935504,4803.94,0.0019435643,Low,0,1,Frequent Flyers
311943,4804.51,0.015156437,Low,0,1,Frequent Flyers
811684,4807.85,0.002903257,Low,0,0,Emerging Loyalists
672103,4811.74,0.017219465,Low,0,1,Frequent Flyers
657339,4812.53,0.025690172,Low,0,1,Frequent Flyers
433812,4814.35,0.0014632611,Low,0,1,Frequent Flyers
559304,4815.02,0.9994567,High,1,1,Frequent Flyers
290249,4815.85,0.00023048256,Low,0,1,Frequent Flyers
948815,4821.21,0.003944144,Low,0,1,Frequent Flyers
513229,4823.56,0.0006327363,Low,0,1,Frequent Flyers
501278,4825.5,0.004735706,Low,0,1,Frequent Flyers
500455,4829.57,0.18084149,Low,0,1,Frequent Flyers
277356,4830.91,0.99992466,High,1,2,At-Risk Inactives
615394,4831.42,0.017510297,Low,0,1,Frequent Flyers
936723,4832.12,0.9998461,High,1,2,At-Risk Inactives
158314,4834.71,0.18352999,Low,0,0,Emerging Loyalists
418090,4834.71,0.0066945376,Low,0,1,Frequent Flyers
769623,4834.71,0.0012799466,Low,0,1,Frequent Flyers
685314,4834.8,0.0017317663,Low,0,1,Frequent Flyers
413282,4835.78,0.0024179826,Low,0,1,Frequent Flyers
884088,4836.05,0.12646961,Low,0,1,Frequent Flyers
445867,4836.39,0.013833582,Low,0,1,Frequent Flyers
568286,4837.93,0.0017994607,Low,0,1,Frequent Flyers
965066,4838.21,0.9999454,High,1,0,Emerging Loyalists
516329,4847.24,0.00017789892,Low,0,1,Frequent Flyers
945479,4853.1,0.023376338,Low,0,1,Frequent Flyers
363925,4853.53,0.0035130705,Low,0,0,Emerging Loyalists
798216,4854.75,0.0029764443,Low,0,1,Frequent Flyers
822694,4855.77,0.005894898,Low,0,1,Frequent Flyers
747483,4858.07,0.0014215878,Low,0,0,Emerging Loyalists
784838,4858.07,0.005879262,Low,0,1,Frequent Flyers
405597,4858.12,0.0072410167,Low,0,1,Frequent Flyers
502592,4860.91,0.00077997794,Low,0,1,Frequent Flyers
416620,4862.91,0.00090334227,Low,0,0,Emerging Loyalists
198424,4863.54,0.0036598379,Low,0,1,Frequent Flyers
814653,4864.53,0.00088130677,Low,0,0,Emerging Loyalists
636505,4865.37,0.0018602188,Low,0,1,Frequent Flyers
685346,4869.24,0.059694648,Low,0,1,Frequent Flyers
967634,4869.24,0.0010223784,Low,0,0,Emerging Loyalists
919506,4869.6,0.0009855039,Low,0,0,Emerging Loyalists
272944,4872.02,0.001867398,Low,0,1,Frequent Flyers
512906,4872.02,0.00041388802,Low,0,0,Emerging Loyalists
490984,4872.58,0.035851832,Low,0,1,Frequent Flyers
812042,4872.77,0.004183654,Low,0,1,Frequent Flyers
366719,4873.35,0.0013139903,Low,0,0,Emerging Loyalists
192177,4873.44,0.0026225469,Low,0,1,Frequent Flyers
273353,4873.44,0.005063065,Low,0,0,Emerging Loyalists
249555,4876.47,0.059291374,Low,0,1,Frequent Flyers
103862,4878.83,0.0048735025,Low,0,1,Frequent Flyers
121935,4878.83,0.0009389087,Low,0,1,Frequent Flyers
224402,4878.95,0.0053859237,Low,0,1,Frequent Flyers
416768,4879.71,0.0012357815,Low,0,1,Frequent Flyers
667767,4880.71,0.04728569,Low,0,1,Frequent Flyers
955178,4880.95,0.0051375735,Low,0,1,Frequent Flyers
534716,4881.3,0.001653059,Low,0,1,Frequent Flyers
565041,4881.39,0.043930024,Low,0,1,Frequent Flyers
596004,4881.75,0.013686266,Low,0,1,Frequent Flyers
335839,4882.49,0.040051896,Low,0,1,Frequent Flyers
621940,4883.55,0.04956489,Low,0,0,Emerging Loyalists
308379,4883.81,0.009681909,Low,0,1,Frequent Flyers
683791,4884.16,0.00134142,Low,0,1,Frequent Flyers
715015,4884.16,0.0009960126,Low,0,1,Frequent Flyers
835796,4885.16,0.01173503,Low,0,1,Frequent Flyers
564201,4889.61,0.0074731926,Low,0,1,Frequent Flyers
572410,4890.11,0.024883764,Low,0,0,Emerging Loyalists
306288,4892.44,0.9993907,High,1,2,At-Risk Inactives
568111,4892.44,0.014326744,Low,0,1,Frequent Flyers
201220,4892.62,0.0029259834,Low,0,1,Frequent Flyers
533766,4893.29,0.000719712,Low,0,1,Frequent Flyers
990933,4893.98,0.00059912715,Low,0,0,Emerging Loyalists
613265,4895.81,0.089397974,Low,0,1,Frequent Flyers
163608,4896.26,0.003451548,Low,0,1,Frequent Flyers
237984,4896.26,0.040047195,Low,0,1,Frequent Flyers
288419,4896.27,0.06181885,Low,0,0,Emerging Loyalists
285738,4896.56,0.99984133,High,1,2,At-Risk Inactives
666556,4897.04,0.018341418,Low,0,1,Frequent Flyers
698180,4897.04,0.0053261695,Low,0,0,Emerging Loyalists
807589,4898.96,0.007974962,Low,0,1,Frequent Flyers
135382,4899.23,0.0024296723,Low,0,1,Frequent Flyers
444778,4899.23,0.0014508449,Low,0,1,Frequent Flyers
502534,4901.89,0.001234448,Low,0,1,Frequent Flyers
589840,4903.13,0.012479053,Low,0,1,Frequent Flyers
551300,4903.15,0.003012481,Low,0,1,Frequent Flyers
990204,4903.15,0.003648392,Low,0,1,Frequent Flyers
148299,4903.81,0.11765421,Low,0,1,Frequent Flyers
412902,4904.89,0.0009447487,Low,0,1,Frequent Flyers
602694,4904.89,0.0075698765,Low,0,0,Emerging Loyalists
205445,4905.32,0.0032878937,Low,0,1,Frequent Flyers
773293,4909.84,0.0026571846,Low,0,1,Frequent Flyers
957127,4911.0,0.00090834557,Low,0,1,Frequent Flyers
176611,4911.12,0.003394271,Low,0,0,Emerging Loyalists
848248,4911.12,0.049751204,Low,0,1,Frequent Flyers
162013,4911.46,0.007660515,Low,0,1,Frequent Flyers
706628,4911.77,0.0010629963,Low,0,0,Emerging Loyalists
495027,4913.12,0.05081399,Low,0,1,Frequent Flyers
731001,4913.12,0.01104671,Low,0,0,Emerging Loyalists
106001,4914.04,0.0036205414,Low,0,1,Frequent Flyers
692096,4914.04,0.024688698,Low,0,1,Frequent Flyers
544569,4914.73,0.99969923,High,1,1,Frequent Flyers
616220,4914.73,0.023982156,Low,0,1,Frequent Flyers
890361,4915.39,0.0022984147,Low,0,0,Emerging Loyalists
778426,4916.37,0.014347661,Low,0,0,Emerging Loyalists
211083,4916.48,0.004652846,Low,0,1,Frequent Flyers
693256,4916.58,0.005933226,Low,0,1,Frequent Flyers
343377,4920.49,0.0023310215,Low,0,1,Frequent Flyers
608739,4920.77,0.00230434,Low,0,1,Frequent Flyers
421497,4921.33,0.015812194,Low,0,1,Frequent Flyers
268094,4921.75,0.417592,Medium,0,0,Emerging Loyalists
982608,4921.75,0.999879,High,1,2,At-Risk Inactives
821404,4926.28,0.6403992,Medium,0,0,Emerging Loyalists
544561,4927.07,0.025976412,Low,0,0,Emerging Loyalists
709550,4928.0,0.0013056638,Low,0,1,Frequent Flyers
601448,4929.55,0.001713451,Low,0,1,Frequent Flyers
264234,4929.81,0.001664585,Low,0,1,Frequent Flyers
989048,4929.81,0.0068785474,Low,0,1,Frequent Flyers
788460,4930.95,0.99940896,High,1,2,At-Risk Inactives
831087,4932.88,0.0030771377,Low,0,1,Frequent Flyers
750776,4935.19,0.99995553,High,1,2,At-Risk Inactives
401336,4936.89,0.0075814486,Low,0,3,VIP Champions
936612,4938.21,0.9998807,High,1,2,At-Risk Inactives
785836,4938.89,0.00852415,Low,0,3,VIP Champions
161437,4940.51,0.0016007585,Low,0,3,VIP Champions
654187,4940.51,0.0016282249,Low,0,3,VIP Champions
801821,4941.65,0.0023393778,Low,0,3,VIP Champions
655044,4942.63,0.00565847,Low,0,3,VIP Champions
223946,4942.87,0.028408486,Low,0,3,VIP Champions
531286,4944.24,0.097357705,Low,0,3,VIP Champions
101876,4949.53,0.99979514,High,1,0,Emerging Loyalists
908729,4949.53,0.0009001636,Low,0,3,VIP Champions
929701,4953.36,0.02516294,Low,0,3,VIP Champions
622171,4956.62,0.1656974,Low,0,0,Emerging Loyalists
708020,4957.03,0.010789213,Low,0,3,VIP Champions
919922,4957.16,0.9997738,High,1,0,Emerging Loyalists
479872,4960.55,0.15778343,Low,0,3,VIP Champions
277091,4960.97,0.0022169729,Low,0,3,VIP Champions
386363,4961.41,0.0012169959,Low,0,3,VIP Champions
307233,4965.49,0.7399526,High,1,3,VIP Champions
199342,4966.85,0.0015169451,Low,0,3,VIP Champions
810257,4966.85,0.02824688,Low,0,3,VIP Champions
252341,4967.54,0.022868697,Low,0,3,VIP Champions
485397,4969.36,0.012157416,Low,0,3,VIP Champions
687748,4971.35,0.012995996,Low,0,0,Emerging Loyalists
249224,4974.8,0.0053435806,Low,0,3,VIP Champions
444684,4974.8,0.005185724,Low,0,3,VIP Champions
181726,4974.87,0.0058718314,Low,0,3,VIP Champions
530978,4980.19,0.013420126,Low,0,3,VIP Champions
372261,4983.18,0.011222305,Low,0,3,VIP Champions
738427,4983.18,0.0025465388,Low,0,3,VIP Champions
295929,4984.62,0.26481438,Low,0,3,VIP Champions
381717,4984.62,0.16017579,Low,0,0,Emerging Loyalists
437022,4984.62,0.0019452493,Low,0,3,VIP Champions
582861,4984.62,0.0007465901,Low,0,0,Emerging Loyalists
945014,4984.62,0.20057638,Low,0,0,Emerging Loyalists
809728,4987.64,0.9905351,High,1,0,Emerging Loyalists
460207,4988.58,0.0021906109,Low,0,3,VIP Champions
567256,4988.58,0.06545898,Low,0,3,VIP Champions
290599,4991.04,0.0024814326,Low,0,3,VIP Champions
878909,4991.47,0.0024995438,Low,0,3,VIP Champions
941194,4991.54,0.0015834491,Low,0,0,Emerging Loyalists
430228,4995.21,0.00020604434,Low,0,3,VIP Champions
646168,4996.55,0.044527736,Low,0,3,VIP Champions
866302,4996.55,0.06697182,Low,0,3,VIP Champions
189146,4999.35,0.99978596,High,1,2,At-Risk Inactives
513000,5000.62,0.0073587964,Low,0,0,Emerging Loyalists
917352,5000.62,0.83107847,High,1,0,Emerging Loyalists
277910,5004.58,0.0018930861,Low,0,3,VIP Champions
345014,5009.6,0.0021958672,Low,0,3,VIP Champions
484194,5009.81,0.0002178967,Low,0,3,VIP Champions
618309,5010.38,0.037371103,Low,0,3,VIP Champions
160686,5010.92,0.00018283704,Low,0,3,VIP Champions
355995,5010.92,0.1811328,Low,0,3,VIP Champions
519203,5011.26,0.020415233,Low,0,3,VIP Champions
306402,5011.75,0.0008886834,Low,0,3,VIP Champions
446315,5013.14,0.9993118,High,1,2,At-Risk Inactives
576716,5013.14,0.010566694,Low,0,3,VIP Champions
111646,5015.01,0.99957687,High,1,2,At-Risk Inactives
685982,5015.01,0.037557982,Low,0,3,VIP Champions
166037,5016.14,0.00024675176,Low,0,3,VIP Champions
236593,5016.64,0.0069731595,Low,0,3,VIP Champions
784113,5016.64,0.00027651805,Low,0,3,VIP Champions
896790,5016.83,0.00287205,Low,0,3,VIP Champions
990595,5016.83,0.0007091052,Low,0,3,VIP Champions
773261,5018.73,0.0011417293,Low,0,3,VIP Champions
756907,5021.15,0.005116644,Low,0,3,VIP Champions
455287,5021.69,0.003561319,Low,0,0,Emerging Loyalists
633999,5028.58,0.09559357,Low,0,0,Emerging Loyalists
285484,5028.84,0.43161067,Medium,0,3,VIP Champions
907743,5029.64,0.00031040033,Low,0,0,Emerging Loyalists
484733,5029.67,0.0030184516,Low,0,0,Emerging Loyalists
981848,5032.39,0.006127193,Low,0,3,VIP Champions
399575,5033.39,0.0047566984,Low,0,3,VIP Champions
852310,5033.69,0.006558254,Low,0,3,VIP Champions
885007,5035.04,0.0056692655,Low,0,3,VIP Champions
532813,5040.78,0.0013357843,Low,0,3,VIP Champions
425445,5041.45,0.0048845666,Low,0,3,VIP Champions
410460,5048.05,0.9996238,High,1,2,At-Risk Inactives
508854,5049.12,0.0063902885,Low,0,3,VIP Champions
141233,5050.83,0.0018924151,Low,0,3,VIP Champions
277769,5054.33,0.0023284135,Low,0,0,Emerging Loyalists
340479,5055.9,0.0049914736,Low,0,3,VIP Champions
980651,5055.9,0.009973621,Low,0,3,VIP Champions
513708,5059.62,0.00464302,Low,0,3,VIP Champions
796508,5059.62,0.000797423,Low,0,3,VIP Champions
304770,5059.99,0.008263642,Low,0,3,VIP Champions
654890,5065.49,0.00034131552,Low,0,3,VIP Champions
716393,5065.94,0.0021728808,Low,0,3,VIP Champions
751612,5066.83,0.021540817,Low,0,3,VIP Champions
493427,5067.0,0.004401074,Low,0,3,VIP Champions
204042,5067.64,0.014844948,Low,0,3,VIP Champions
254683,5067.64,0.0020925624,Low,0,3,VIP Champions
824259,5069.07,0.002846226,Low,0,3,VIP Champions
259634,5070.35,0.99970526,High,1,2,At-Risk Inactives
730742,5070.35,0.002111819,Low,0,0,Emerging Loyalists
287593,5071.65,0.008050761,Low,0,3,VIP Champions
481450,5073.28,0.0007753467,Low,0,0,Emerging Loyalists
503598,5073.28,0.016941631,Low,0,3,VIP Champions
825593,5073.28,0.00068771286,Low,0,3,VIP Champions
591608,5074.25,0.002998195,Low,0,3,VIP Champions
800923,5075.66,0.0035038213,Low,0,3,VIP Champions
127128,5077.32,0.0014679994,Low,0,0,Emerging Loyalists
518249,5079.67,0.00065957877,Low,0,3,VIP Champions
682308,5079.83,0.016943507,Low,0,3,VIP Champions
974114,5079.84,0.008184205,Low,0,3,VIP Champions
179719,5085.02,0.091126956,Low,0,3,VIP Champions
780944,5085.84,0.00473248,Low,0,3,VIP Champions
369458,5087.02,0.0024880192,Low,0,3,VIP Champions
202585,5088.69,0.00043257233,Low,0,3,VIP Champions
924719,5090.45,0.0010907847,Low,0,3,VIP Champions
345608,5090.78,0.0007026008,Low,0,3,VIP Champions
662268,5090.78,0.002268097,Low,0,3,VIP Champions
526747,5093.38,0.006391106,Low,0,3,VIP Champions
395121,5094.52,0.120983884,Low,0,3,VIP Champions
331698,5096.67,0.009620872,Low,0,3,VIP Champions
336539,5096.67,0.003245575,Low,0,3,VIP Champions
586542,5096.67,0.0031024918,Low,0,3,VIP Champions
792383,5096.67,0.0013519394,Low,0,3,VIP Champions
274264,5096.7,0.023677383,Low,0,3,VIP Champions
117408,5099.51,0.021360602,Low,0,3,VIP Champions
498644,5103.3,0.015811741,Low,0,3,VIP Champions
231273,5103.36,0.0029059625,Low,0,3,VIP Champions
329587,5106.11,0.001389892,Low,0,3,VIP Champions
206992,5107.16,0.0013861477,Low,0,3,VIP Champions
469684,5107.16,0.0012954226,Low,0,3,VIP Champions
763520,5107.16,0.003969771,Low,0,3,VIP Champions
823112,5107.16,0.011884488,Low,0,3,VIP Champions
768012,5108.04,0.002077746,Low,0,3,VIP Champions
399418,5109.5,0.00096932566,Low,0,3,VIP Champions
734035,5110.76,0.0005831287,Low,0,3,VIP Champions
894340,5111.36,0.00041391878,Low,0,3,VIP Champions
192096,5112.31,0.012774477,Low,0,0,Emerging Loyalists
400702,5116.73,0.99977165,High,1,3,VIP Champions
416124,5119.41,0.04034723,Low,0,3,VIP Champions
456752,5119.9,0.0004960109,Low,0,0,Emerging Loyalists
466147,5120.62,0.0015537966,Low,0,0,Emerging Loyalists
837646,5121.56,0.9998783,High,1,2,At-Risk Inactives
559279,5121.84,0.006056572,Low,0,3,VIP Champions
733693,5121.84,0.08493456,Low,0,3,VIP Champions
602900,5122.72,0.118012205,Low,0,3,VIP Champions
543978,5123.17,0.0009736861,Low,0,3,VIP Champions
287212,5123.48,0.0017779557,Low,0,0,Emerging Loyalists
660436,5123.77,0.0018307101,Low,0,3,VIP Champions
220358,5126.04,0.0015922801,Low,0,3,VIP Champions
590301,5126.04,0.009278011,Low,0,3,VIP Champions
640244,5126.54,0.08816114,Low,0,3,VIP Champions
384920,5126.84,0.00046949336,Low,0,3,VIP Champions
573332,5126.84,0.0035541654,Low,0,3,VIP Champions
458320,5129.61,0.22808632,Low,0,0,Emerging Loyalists
101663,5129.74,0.0046531353,Low,0,3,VIP Champions
873458,5130.82,0.003249381,Low,0,3,VIP Champions
866815,5132.68,0.0032675287,Low,0,0,Emerging Loyalists
439296,5133.64,0.0009834133,Low,0,3,VIP Champions
521311,5137.85,0.0063810307,Low,0,3,VIP Champions
235629,5140.39,0.0014507952,Low,0,0,Emerging Loyalists
173212,5141.98,0.0020026697,Low,0,3,VIP Champions
476875,5143.88,0.47219387,Medium,0,3,VIP Champions
330464,5146.9,0.0068054586,Low,0,3,VIP Champions
743768,5146.9,0.009973094,Low,0,3,VIP Champions
595325,5149.3,0.05920317,Low,0,3,VIP Champions
881198,5149.3,0.0020635133,Low,0,3,VIP Champions
748286,5153.92,0.9993011,High,1,2,At-Risk Inactives
949175,5153.92,0.24443063,Low,0,3,VIP Champions
437810,5154.05,0.012157102,Low,0,3,VIP Champions
297869,5154.76,0.058018494,Low,0,3,VIP Champions
182587,5156.07,0.9997137,High,1,2,At-Risk Inactives
818391,5157.05,0.003668413,Low,1,0,Emerging Loyalists
272812,5158.58,0.006774982,Low,0,3,VIP Champions
273357,5158.65,0.036212925,Low,0,3,VIP Champions
302908,5159.37,0.0015594349,Low,0,0,Emerging Loyalists
217616,5160.25,0.0040313117,Low,0,0,Emerging Loyalists
166577,5162.12,0.51273143,Medium,0,3,VIP Champions
315851,5163.84,0.0021572802,Low,0,3,VIP Champions
469977,5168.15,0.0017134397,Low,0,3,VIP Champions
784570,5169.5,0.034149494,Low,0,3,VIP Champions
465931,5170.36,0.0035954113,Low,0,3,VIP Champions
482256,5170.98,0.13217278,Low,0,3,VIP Champions
733746,5171.27,0.011196398,Low,0,3,VIP Champions
526064,5174.08,0.04591416,Low,0,0,Emerging Loyalists
655453,5174.08,0.0023736842,Low,0,3,VIP Champions
130326,5175.29,0.0043938006,Low,0,0,Emerging Loyalists
845275,5175.29,0.072553255,Low,0,3,VIP Champions
757634,5178.7,0.0005910404,Low,0,3,VIP Champions
135808,5179.55,0.0011497566,Low,0,3,VIP Champions
418281,5181.62,0.04910099,Low,0,3,VIP Champions
508115,5181.62,0.05968892,Low,0,3,VIP Champions
842379,5182.46,0.021513427,Low,0,3,VIP Champions
613925,5182.94,0.9998555,High,1,2,At-Risk Inactives
821325,5186.36,0.053292457,Low,0,0,Emerging Loyalists
400478,5187.65,0.99989057,High,1,2,At-Risk Inactives
436081,5189.29,0.0007054718,Low,0,3,VIP Champions
812282,5191.45,0.006469957,Low,0,3,VIP Champions
431277,5192.36,0.0011861518,Low,0,3,VIP Champions
631821,5200.23,0.005488913,Low,0,3,VIP Champions
282930,5201.71,0.009263355,Low,0,3,VIP Champions
577405,5205.91,0.0012653954,Low,0,3,VIP Champions
753149,5206.76,0.00065434014,Low,0,0,Emerging Loyalists
222960,5207.99,0.07200256,Low,0,3,VIP Champions
397248,5210.35,0.07098436,Low,0,3,VIP Champions
785185,5213.37,0.002129221,Low,0,3,VIP Champions
418990,5216.91,0.00040677312,Low,0,3,VIP Champions
205465,5217.51,0.0033909096,Low,0,0,Emerging Loyalists
738141,5217.51,0.0030765499,Low,0,0,Emerging Loyalists
751820,5217.51,0.059725665,Low,0,3,VIP Champions
956191,5217.51,0.009454885,Low,0,0,Emerging Loyalists
359188,5218.34,0.9998822,High,1,2,At-Risk Inactives
342958,5218.97,0.001262615,Low,0,0,Emerging Loyalists
842236,5219.89,0.0031449073,Low,0,3,VIP Champions
444686,5220.28,0.0005433681,Low,0,3,VIP Champions
627107,5220.28,0.9998404,High,1,2,At-Risk Inactives
950980,5220.69,0.040559717,Low,0,0,Emerging Loyalists
728748,5221.14,0.0018587409,Low,0,0,Emerging Loyalists
746677,5221.14,0.0028667047,Low,0,3,VIP Champions
630396,5223.43,0.0013558373,Low,0,3,VIP Champions
833765,5225.03,0.08515443,Low,0,3,VIP Champions
462077,5227.1,0.03598411,Low,0,3,VIP Champions
246775,5227.23,0.0036968202,Low,0,0,Emerging Loyalists
471440,5227.57,0.000993608,Low,0,0,Emerging Loyalists
784945,5228.92,0.024706896,Low,0,3,VIP Champions
438120,5229.45,0.033043917,Low,0,0,Emerging Loyalists
650290,5229.68,0.9998754,High,1,2,At-Risk Inactives
755538,5229.68,0.0082639195,Low,0,3,VIP Champions
430712,5233.95,0.9838933,High,1,0,Emerging Loyalists
724818,5233.99,0.01982725,Low,0,3,VIP Champions
660030,5234.78,0.0016942434,Low,0,3,VIP Champions
102982,5235.57,0.006394105,Low,0,0,Emerging Loyalists
630880,5235.57,0.0063744104,Low,0,3,VIP Champions
803796,5239.89,0.00023018499,Low,0,3,VIP Champions
917972,5241.14,0.083489776,Low,0,3,VIP Champions
906623,5243.45,0.0019806544,Low,0,3,VIP Champions
161373,5243.83,0.9998926,High,1,2,At-Risk Inactives
241038,5244.55,0.00044986143,Low,0,3,VIP Champions
541898,5246.06,0.040058047,Low,0,0,Emerging Loyalists
235391,5246.28,0.0002936969,Low,0,3,VIP Champions
293266,5246.28,0.02581331,Low,0,3,VIP Champions
391357,5246.28,0.9998586,High,1,2,At-Risk Inactives
328173,5247.85,0.9996754,High,1,3,VIP Champions
165056,5251.97,0.0026959812,Low,0,3,VIP Champions
847359,5251.97,0.016138557,Low,0,3,VIP Champions
596390,5251.98,0.023218803,Low,0,0,Emerging Loyalists
913981,5251.98,0.0030854342,Low,0,3,VIP Champions
727175,5253.49,0.018652085,Low,0,3,VIP Champions
437197,5254.73,0.00013405751,Low,0,3,VIP Champions
879462,5254.73,0.00088548206,Low,0,3,VIP Champions
483747,5255.58,0.99989986,High,1,2,At-Risk Inactives
993054,5255.58,0.010458772,Low,0,3,VIP Champions
941361,5257.24,0.2525871,Low,0,3,VIP Champions
280603,5258.25,0.039212618,Low,0,3,VIP Champions
445370,5259.44,0.022576218,Low,0,3,VIP Champions
750710,5259.71,0.0003616835,Low,0,3,VIP Champions
